Name,CO2,H2O,x,y,z
XUNSOQ_0.12_0_w_CO2_2H2O_2,1,2,3,1,1
XUNSOQ_0.12_0_w_CO2_2H2O_3,1,2,2,1,1
XUNSOQ_0.12_0_w_CO2_2H2O_4,1,2,2,1,1
NIMXAK_0.08_0_w_CO2_2H2O_1,1,2,1,1,1
NIMXAK_0.08_0_w_CO2_2H2O_2,1,2,1,1,1
NIMXAK_0.08_0_w_CO2_2H2O_3,1,2,1,1,1
NIMXAK_0.08_0_w_CO2_2H2O_4,1,2,1,1,1
NIMXAK_0.08_0_w_CO2_2H2O_5,1,2,1,1,1
GIMSIG_0.08_0_w_CO2_2H2O_1,1,2,1,1,1
GIMSIG_0.08_0_w_CO2_2H2O_2,1,2,1,1,1
GIMSIG_0.08_0_w_CO2_2H2O_3,1,2,1,1,1
GIMSIG_0.08_0_w_CO2_2H2O_4,1,2,1,1,1
LUSJOZ_0.16_0_w_CO2_2H2O_1,1,2,1,1,1
LUSJOZ_0.16_0_w_CO2_2H2O_2,1,2,1,1,1
LUSJOZ_0.16_0_w_CO2_2H2O_3,1,2,1,1,1
LUSJOZ_0.16_0_w_CO2_2H2O_4,1,2,1,1,1
MODNAU_charged_0.01_0_w_CO2_2H2O_1,1,2,1,1,1
MODNAU_charged_0.01_0_w_CO2_2H2O_2,1,2,1,1,1
SETSIV_0.06_0_w_CO2_2H2O_1,1,2,1,1,1
SETSIV_0.06_0_w_CO2_2H2O_2,1,2,1,1,1
SETSIV_0.06_0_w_CO2_2H2O_3,1,2,1,1,1
SETSIV_0.06_0_w_CO2_2H2O_4,1,2,1,1,1
SETSIV_0.06_0_w_CO2_2H2O_5,1,2,1,1,1
SETSIV_0.06_0_w_CO2_2H2O_6,1,2,1,1,1
SETSIV_0.06_0_w_CO2_2H2O_7,1,2,1,1,1
KEDJAG20_0.08_0_w_CO2_2H2O_1,1,2,2,1,2
KEDJAG20_0.08_0_w_CO2_2H2O_2,1,2,2,1,2
KEDJAG20_0.08_0_w_CO2_2H2O_3,1,2,2,1,2
KEDJAG20_0.08_0_w_CO2_2H2O_4,1,2,2,1,2
TOFQEM_0.12_0_w_CO2_2H2O_1,1,2,1,2,1
TOFQEM_0.12_0_w_CO2_2H2O_2,1,2,1,2,1
TOFQEM_0.12_0_w_CO2_2H2O_3,1,2,1,2,1
TOFQEM_0.12_0_w_CO2_2H2O_4,1,2,1,2,1
CADZIT_0.12_0_w_CO2_2H2O_1,1,2,1,2,1
CADZIT_0.12_0_w_CO2_2H2O_2,1,2,1,2,1
CADZIT_0.12_0_w_CO2_2H2O_3,1,2,1,2,1
CADZIT_0.12_0_w_CO2_2H2O_4,1,2,1,2,1
CADZIT_0.12_0_w_CO2_2H2O_5,1,2,1,2,1
CADZIT_0.12_0_w_CO2_2H2O_6,1,2,1,2,1
CADZIT_0.12_0_w_CO2_2H2O_7,1,2,1,2,1
VURNED02_0.04_0_w_CO2_2H2O_1,1,2,1,1,1
VURNED02_0.04_0_w_CO2_2H2O_2,1,2,1,1,1
VURNED02_0.04_0_w_CO2_2H2O_3,1,2,1,1,1
VURNED02_0.04_0_w_CO2_2H2O_4,1,2,1,1,1
DIYKAZ_0.08_0_w_CO2_2H2O_1,1,2,1,1,1
DIYKAZ_0.08_0_w_CO2_2H2O_2,1,2,1,1,1
DIYKAZ_0.08_0_w_CO2_2H2O_3,1,2,1,1,1
DIYKAZ_0.08_0_w_CO2_2H2O_4,1,2,1,1,1
MIMSOS_0.04_1_w_CO2_2H2O_1,1,2,1,1,1
MIMSOS_0.04_1_w_CO2_2H2O_2,1,2,1,1,1
MIMSOS_0.04_1_w_CO2_2H2O_3,1,2,1,1,1
MIMSOS_0.04_1_w_CO2_2H2O_4,1,2,1,1,1
MIMSOS_0.04_1_w_CO2_2H2O_5,1,2,1,1,1
MIMSOS_0.04_1_w_CO2_2H2O_6,1,2,1,1,1
HAKWAU_0.08_0_w_CO2_2H2O_1,1,2,1,1,1
HAKWAU_0.08_0_w_CO2_2H2O_2,1,2,1,1,1
HAKWAU_0.08_0_w_CO2_2H2O_3,1,2,1,1,1
HAKWAU_0.08_0_w_CO2_2H2O_4,1,2,1,1,1
EZEQEH_0.08_1_w_CO2_2H2O_1,1,2,1,1,1
EZEQEH_0.08_1_w_CO2_2H2O_2,1,2,1,1,1
EZEQEH_0.08_1_w_CO2_2H2O_3,1,2,1,1,1
EZEQEH_0.08_1_w_CO2_2H2O_4,1,2,1,1,1
EZEQEH_0.08_1_w_CO2_2H2O_5,1,2,1,1,1
OSIWUJ_0.12_0_w_CO2_2H2O_1,1,2,1,1,1
OSIWUJ_0.12_0_w_CO2_2H2O_2,1,2,1,1,1
OSIWUJ_0.12_0_w_CO2_2H2O_3,1,2,1,1,1
OSIWUJ_0.12_0_w_CO2_2H2O_4,1,2,1,1,1
BOPHIZ_0.12_0_w_CO2_2H2O_1,1,2,1,1,1
BOPHIZ_0.12_0_w_CO2_2H2O_2,1,2,1,1,1
BOPHIZ_0.12_0_w_CO2_2H2O_3,1,2,1,1,1
BOPHIZ_0.12_0_w_CO2_2H2O_4,1,2,1,1,1
BOPHIZ_0.12_0_w_CO2_2H2O_5,1,2,1,1,1
LUMLIQ_0.12_0_w_CO2_2H2O_1,1,2,1,1,1
LUMLIQ_0.12_0_w_CO2_2H2O_2,1,2,1,1,1
LUMLIQ_0.12_0_w_CO2_2H2O_3,1,2,1,1,1
LUMLIQ_0.12_0_w_CO2_2H2O_4,1,2,1,1,1
SOPLAM_0.08_1_w_CO2_2H2O_1,1,2,1,1,1
SOPLAM_0.08_1_w_CO2_2H2O_2,1,2,1,1,1
SOPLAM_0.08_1_w_CO2_2H2O_3,1,2,1,1,1
SOPLAM_0.08_1_w_CO2_2H2O_4,1,2,1,1,1
SOPLAM_0.08_1_w_CO2_2H2O_5,1,2,1,1,1
SOPLAM_0.08_1_w_CO2_2H2O_6,1,2,1,1,1
SOPLAM_0.08_1_w_CO2_2H2O_random_1,1,2,1,1,1
SOPLAM_0.08_1_w_CO2_2H2O_random_2,1,2,1,1,1
KANDIO_0.08_0_w_CO2_2H2O_1,1,2,1,1,1
KANDIO_0.08_0_w_CO2_2H2O_2,1,2,1,1,1
KANDIO_0.08_0_w_CO2_2H2O_3,1,2,1,1,1
KANDIO_0.08_0_w_CO2_2H2O_4,1,2,1,1,1
XUPSAE_0.12_0_w_CO2_2H2O_1,1,2,1,1,1
XUPSAE_0.12_0_w_CO2_2H2O_2,1,2,1,1,1
XUPSAE_0.12_0_w_CO2_2H2O_3,1,2,1,1,1
XUPSAE_0.12_0_w_CO2_2H2O_4,1,2,1,1,1
JOFKIA_0.05_0_w_CO2_2H2O_1,1,2,1,1,1
JOFKIA_0.05_0_w_CO2_2H2O_2,1,2,1,1,1
JOFKIA_0.05_0_w_CO2_2H2O_3,1,2,1,1,1
JOFKIA_0.05_0_w_CO2_2H2O_4,1,2,1,1,1
QADWOK_0.06_0_w_CO2_2H2O_1,1,2,1,1,1
QADWOK_0.06_0_w_CO2_2H2O_2,1,2,1,1,1
QADWOK_0.06_0_w_CO2_2H2O_3,1,2,1,1,1
QADWOK_0.06_0_w_CO2_2H2O_4,1,2,1,1,1
QADWOK_0.06_0_w_CO2_2H2O_5,1,2,1,1,1
NOKJON_0.12_0_w_CO2_2H2O_1,1,2,1,1,1
NOKJON_0.12_0_w_CO2_2H2O_2,1,2,1,1,1
NOKJON_0.12_0_w_CO2_2H2O_3,1,2,1,1,1
NOKJON_0.12_0_w_CO2_2H2O_4,1,2,1,1,1
NOKJON_0.12_0_w_CO2_2H2O_5,1,2,1,1,1
HICVOG_0.06_0_w_CO2_2H2O_1,1,2,1,1,1
HICVOG_0.06_0_w_CO2_2H2O_2,1,2,1,1,1
HICVOG_0.06_0_w_CO2_2H2O_3,1,2,1,1,1
WIZDEP_0.11_0_w_CO2_2H2O_1,1,2,1,1,1
WIZDEP_0.11_0_w_CO2_2H2O_2,1,2,1,1,1
WIZDEP_0.11_0_w_CO2_2H2O_3,1,2,1,1,1
WIZDEP_0.11_0_w_CO2_2H2O_4,1,2,1,1,1
WIZDEP_0.11_0_w_CO2_2H2O_5,1,2,1,1,1
WIZDEP_0.11_0_w_CO2_2H2O_6,1,2,1,1,1
EGAGAW_0.16_0_w_CO2_2H2O_1,1,2,1,1,1
LAWFUL_0.04_0_w_CO2_2H2O_1,1,2,1,1,1
LAWFUL_0.04_0_w_CO2_2H2O_2,1,2,1,1,1
LAWFUL_0.04_0_w_CO2_2H2O_3,1,2,1,1,1
AQUDOH_0.08_1_w_CO2_2H2O_1,1,2,1,1,1
AQUDOH_0.08_1_w_CO2_2H2O_2,1,2,1,1,1
KOFPEB04_0.04_0_w_CO2_2H2O_1,1,2,1,1,1
KOFPEB04_0.04_0_w_CO2_2H2O_2,1,2,1,1,1
KOFPEB04_0.04_0_w_CO2_2H2O_3,1,2,1,1,1
KOFPEB04_0.04_0_w_CO2_2H2O_4,1,2,1,1,1
KOFPEB04_0.04_0_w_CO2_2H2O_5,1,2,1,1,1
cm501138g_si_011_0.12_0_w_CO2_2H2O_1,1,2,1,1,1
cm501138g_si_011_0.12_0_w_CO2_2H2O_2,1,2,1,1,1
cm501138g_si_011_0.12_0_w_CO2_2H2O_3,1,2,1,1,1
cm501138g_si_011_0.12_0_w_CO2_2H2O_4,1,2,1,1,1
cm501138g_si_011_0.12_0_w_CO2_2H2O_5,1,2,1,1,1
cm501138g_si_011_0.12_0_w_CO2_2H2O_6,1,2,1,1,1
cm501138g_si_011_0.12_0_w_CO2_2H2O_7,1,2,1,1,1
cm501138g_si_011_0.12_0_w_CO2_2H2O_8,1,2,1,1,1
cm501138g_si_011_0.12_0_w_CO2_2H2O_9,1,2,1,1,1
XISPUM_0.03_1_w_CO2_2H2O_1,1,2,1,1,1
XISPUM_0.03_1_w_CO2_2H2O_2,1,2,1,1,1
XISPUM_0.03_1_w_CO2_2H2O_3,1,2,1,1,1
XISPUM_0.03_1_w_CO2_2H2O_4,1,2,1,1,1
XISPUM_0.03_1_w_CO2_2H2O_5,1,2,1,1,1
XISPUM_0.03_1_w_CO2_2H2O_6,1,2,1,1,1
LAGVOG_0.16_1_w_CO2_2H2O_1,1,2,1,1,1
LAGVOG_0.16_1_w_CO2_2H2O_2,1,2,1,1,1
LAGVOG_0.16_1_w_CO2_2H2O_3,1,2,1,1,1
UVEVAT_0.12_0_w_CO2_2H2O_1,1,2,1,1,1
UVEVAT_0.12_0_w_CO2_2H2O_2,1,2,1,1,1
UVEVAT_0.12_0_w_CO2_2H2O_3,1,2,1,1,1
UVEVAT_0.12_0_w_CO2_2H2O_4,1,2,1,1,1
QUXRIM_0.08_0_w_CO2_2H2O_1,1,2,1,1,1
QUXRIM_0.08_0_w_CO2_2H2O_2,1,2,1,1,1
QUXRIM_0.08_0_w_CO2_2H2O_3,1,2,1,1,1
QUXRIM_0.08_0_w_CO2_2H2O_4,1,2,1,1,1
QUXRIM_0.08_0_w_CO2_2H2O_5,1,2,1,1,1
QUXRIM_0.08_0_w_CO2_2H2O_6,1,2,1,1,1
QUXRIM_0.08_0_w_CO2_2H2O_7,1,2,1,1,1
KUJMEJ_0.12_0_w_CO2_2H2O_1,1,2,1,2,1
KUJMEJ_0.12_0_w_CO2_2H2O_2,1,2,1,2,1
KUJMEJ_0.12_0_w_CO2_2H2O_3,1,2,1,1,1
WUNSEE02_charged_0.12_0_w_CO2_2H2O_1,1,2,1,1,1
WUNSEE02_charged_0.12_0_w_CO2_2H2O_2,1,2,1,1,1
WUNSEE02_charged_0.12_0_w_CO2_2H2O_3,1,2,1,1,1
WUNSEE02_charged_0.12_0_w_CO2_2H2O_4,1,2,1,1,1
WUNSEE02_charged_0.12_0_w_CO2_2H2O_5,1,2,1,1,1
WUNSEE02_charged_0.12_0_w_CO2_2H2O_6,1,2,1,1,1
WUNSEE02_charged_0.12_0_w_CO2_2H2O_7,1,2,1,1,1
WUNSEE02_charged_0.12_0_w_CO2_2H2O_8,1,2,1,1,1
ja5b02897_si_003_0.16_0_w_CO2_2H2O_1,1,2,1,1,1
ja5b02897_si_003_0.16_0_w_CO2_2H2O_2,1,2,2,1,1
ja5b02897_si_003_0.16_0_w_CO2_2H2O_3,1,2,1,1,1
ja5b02897_si_003_0.16_0_w_CO2_2H2O_4,1,2,1,1,1
ja5b02897_si_003_0.16_0_w_CO2_2H2O_5,1,2,1,1,1
ja5b02897_si_003_0.16_0_w_CO2_2H2O_6,1,2,1,1,1
ZARTAP03_0.11_0_w_CO2_2H2O_1,1,2,1,1,1
ZARTAP03_0.11_0_w_CO2_2H2O_2,1,2,1,1,1
ZARTAP03_0.11_0_w_CO2_2H2O_3,1,2,1,1,1
ZARTAP03_0.11_0_w_CO2_2H2O_4,1,2,1,1,1
ZARTAP03_0.11_0_w_CO2_2H2O_5,1,2,1,1,1
VACFUB01_0.16_0_w_CO2_2H2O_1,1,2,2,1,1
VACFUB01_0.16_0_w_CO2_2H2O_2,1,2,1,1,1
VACFUB01_0.16_0_w_CO2_2H2O_3,1,2,2,1,1
VACFUB01_0.16_0_w_CO2_2H2O_4,1,2,2,1,1
VACFUB01_0.16_0_w_CO2_2H2O_5,1,2,1,1,1
VACFUB01_0.16_0_w_CO2_2H2O_6,1,2,1,1,1
VACFUB01_0.16_0_w_CO2_2H2O_random_1,1,2,2,1,1
VACFUB01_0.16_0_w_CO2_2H2O_random_2,1,2,2,1,1
TERFUT_0.16_2_w_CO2_2H2O_1,1,2,1,1,1
TERFUT_0.16_2_w_CO2_2H2O_2,1,2,1,1,1
TERFUT_0.16_2_w_CO2_2H2O_3,1,2,1,1,1
TERFUT_0.16_2_w_CO2_2H2O_4,1,2,1,1,1
TERFUT_0.16_2_w_CO2_2H2O_5,1,2,1,1,1
SONVIB_neutral_b_0.06_0_w_CO2_2H2O_1,1,2,1,1,1
SONVIB_neutral_b_0.06_0_w_CO2_2H2O_2,1,2,1,1,1
SONVIB_neutral_b_0.06_0_w_CO2_2H2O_3,1,2,1,1,1
SONVIB_neutral_b_0.06_0_w_CO2_2H2O_4,1,2,1,1,1
SONVIB_neutral_b_0.06_0_w_CO2_2H2O_5,1,2,1,1,1
SONVIB_neutral_b_0.06_0_w_CO2_2H2O_6,1,2,1,1,1
SONVIB_neutral_b_0.06_0_w_CO2_2H2O_7,1,2,1,1,1
SONVIB_neutral_b_0.06_0_w_CO2_2H2O_8,1,2,1,1,1
INIRAY_0.06_0_w_CO2_2H2O_1,1,2,1,1,1
INIRAY_0.06_0_w_CO2_2H2O_2,1,2,1,1,1
INIRAY_0.06_0_w_CO2_2H2O_3,1,2,1,1,1
INIRAY_0.06_0_w_CO2_2H2O_random_1,1,2,1,1,1
INIRAY_0.06_0_w_CO2_2H2O_random_2,1,2,1,1,1
MORZID_0.04_0_w_CO2_2H2O_1,1,2,1,1,1
MORZID_0.04_0_w_CO2_2H2O_2,1,2,1,1,1
MORZID_0.04_0_w_CO2_2H2O_3,1,2,1,1,1
VOJGOS_0.06_0_w_CO2_2H2O_1,1,2,1,1,1
VOJGOS_0.06_0_w_CO2_2H2O_2,1,2,1,1,1
VOJGOS_0.06_0_w_CO2_2H2O_3,1,2,1,1,1
MAQMEZ_0.16_0_w_CO2_2H2O_1,1,2,1,1,1
MAQMEZ_0.16_0_w_CO2_2H2O_2,1,2,1,1,1
MAQMEZ_0.16_0_w_CO2_2H2O_3,1,2,1,1,1
MAQMEZ_0.16_0_w_CO2_2H2O_4,1,2,1,1,1
MAQMEZ_0.16_0_w_CO2_2H2O_5,1,2,1,1,1
DOYLEI_0.05_1_w_CO2_2H2O_1,1,2,1,1,1
DOYLEI_0.05_1_w_CO2_2H2O_2,1,2,1,1,1
DOYLEI_0.05_1_w_CO2_2H2O_3,1,2,1,1,1
DOYLEI_0.05_1_w_CO2_2H2O_4,1,2,1,1,1
IBICED_0.16_0_w_CO2_2H2O_1,1,2,1,1,1
IBICED_0.16_0_w_CO2_2H2O_2,1,2,1,1,1
IBICED_0.16_0_w_CO2_2H2O_3,1,2,1,1,1
IBICED_0.16_0_w_CO2_2H2O_4,1,2,1,1,1
IBICED_0.16_0_w_CO2_2H2O_5,1,2,1,1,1
IBICED_0.16_0_w_CO2_2H2O_random_1,1,2,1,1,1
IBICED_0.16_0_w_CO2_2H2O_random_2,1,2,1,1,1
LUFQUZ02_0.02_1_w_CO2_2H2O_1,1,2,1,1,1
MALFUD_0.06_0_w_CO2_2H2O_1,1,2,1,1,1
MALFUD_0.06_0_w_CO2_2H2O_2,1,2,1,1,1
MALFUD_0.06_0_w_CO2_2H2O_3,1,2,1,1,1
MALFUD_0.06_0_w_CO2_2H2O_4,1,2,1,1,1
MALFUD_0.06_0_w_CO2_2H2O_5,1,2,1,1,1
MALFUD_0.06_0_w_CO2_2H2O_6,1,2,1,1,1
UNABIV_charged_0.12_0_w_CO2_2H2O_1,1,2,1,1,1
UNABIV_charged_0.12_0_w_CO2_2H2O_2,1,2,1,1,1
UNABIV_charged_0.12_0_w_CO2_2H2O_3,1,2,1,1,1
UNABIV_charged_0.12_0_w_CO2_2H2O_4,1,2,1,1,1
UNABIV_charged_0.12_0_w_CO2_2H2O_random_1,1,2,1,1,1
UNABIV_charged_0.12_0_w_CO2_2H2O_random_2,1,2,1,1,1
DUBWON_0.06_0_w_CO2_2H2O_1,1,2,1,1,1
DUBWON_0.06_0_w_CO2_2H2O_2,1,2,1,1,1
DUBWON_0.06_0_w_CO2_2H2O_3,1,2,1,1,1
DUBWON_0.06_0_w_CO2_2H2O_4,1,2,1,1,1
GEZYUH_0.02_0_w_CO2_2H2O_1,1,2,1,1,1
GEZYUH_0.02_0_w_CO2_2H2O_2,1,2,1,1,1
GEZYUH_0.02_0_w_CO2_2H2O_3,1,2,1,1,1
GEZYUH_0.02_0_w_CO2_2H2O_4,1,2,1,1,1
ECAHAT_0.16_0_w_CO2_2H2O_1,1,2,1,1,1
ECAHAT_0.16_0_w_CO2_2H2O_2,1,2,2,1,1
ECAHAT_0.16_0_w_CO2_2H2O_3,1,2,2,1,1
ECAHAT_0.16_0_w_CO2_2H2O_4,1,2,1,1,1
ECAHAT_0.16_0_w_CO2_2H2O_5,1,2,1,1,1
KOSMAI_0.16_0_w_CO2_2H2O_1,1,2,1,1,1
KOSMAI_0.16_0_w_CO2_2H2O_2,1,2,2,1,1
KOSMAI_0.16_0_w_CO2_2H2O_3,1,2,1,1,1
KOSMAI_0.16_0_w_CO2_2H2O_4,1,2,1,1,1
KOSMAI_0.16_0_w_CO2_2H2O_5,1,2,1,1,1
KOSMAI_0.16_0_w_CO2_2H2O_6,1,2,1,1,1
KOSMAI_0.16_0_w_CO2_2H2O_random_1,1,2,1,1,1
KOSMAI_0.16_0_w_CO2_2H2O_random_2,1,2,1,1,1
LURLOB_0.12_0_w_CO2_2H2O_1,1,2,1,1,1
LURLOB_0.12_0_w_CO2_2H2O_2,1,2,1,1,1
LURLOB_0.12_0_w_CO2_2H2O_3,1,2,1,1,1
LURLOB_0.12_0_w_CO2_2H2O_4,1,2,1,1,1
EBOBIJ_0.06_1_w_CO2_2H2O_1,1,2,1,1,1
EBOBIJ_0.06_1_w_CO2_2H2O_2,1,2,1,1,1
EBOBIJ_0.06_1_w_CO2_2H2O_3,1,2,1,1,1
EBOBIJ_0.06_1_w_CO2_2H2O_4,1,2,1,1,1
NEKREB_0.04_0_w_CO2_2H2O_1,1,2,1,1,1
NEKREB_0.04_0_w_CO2_2H2O_2,1,2,1,1,1
NEKREB_0.04_0_w_CO2_2H2O_3,1,2,1,1,1
NEKREB_0.04_0_w_CO2_2H2O_4,1,2,1,1,1
NEKREB_0.04_0_w_CO2_2H2O_5,1,2,1,1,1
MALROJ_0.16_0_w_CO2_2H2O_1,1,2,1,1,1
MALROJ_0.16_0_w_CO2_2H2O_2,1,2,1,1,1
MALROJ_0.16_0_w_CO2_2H2O_3,1,2,1,1,1
MALROJ_0.16_0_w_CO2_2H2O_4,1,2,1,1,1
MALROJ_0.16_0_w_CO2_2H2O_5,1,2,1,1,1
RUBTAK03_auto_0.04_0_w_CO2_2H2O_1,1,2,1,1,1
RUBTAK03_auto_0.04_0_w_CO2_2H2O_2,1,2,1,1,1
RUBTAK03_auto_0.04_0_w_CO2_2H2O_3,1,2,1,1,1
XEDPIH_0.12_0_w_CO2_2H2O_1,1,2,1,1,1
XEDPIH_0.12_0_w_CO2_2H2O_2,1,2,1,1,1
XEDPIH_0.12_0_w_CO2_2H2O_3,1,2,1,1,1
XEDPIH_0.12_0_w_CO2_2H2O_4,1,2,1,1,1
XEDPIH_0.12_0_w_CO2_2H2O_5,1,2,1,1,1
VAHSON_0.03_1_w_CO2_2H2O_1,1,2,1,1,1
VAHSON_0.03_1_w_CO2_2H2O_2,1,2,1,1,1
VAHSON_0.03_1_w_CO2_2H2O_3,1,2,1,1,1
VAHSON_0.03_1_w_CO2_2H2O_4,1,2,1,1,1
PIZPET_clean_h_0.08_0_w_CO2_2H2O_1,1,2,1,1,1
PIZPET_clean_h_0.08_0_w_CO2_2H2O_2,1,2,1,1,1
PIZPET_clean_h_0.08_0_w_CO2_2H2O_3,1,2,1,1,1
PIZPET_clean_h_0.08_0_w_CO2_2H2O_4,1,2,1,1,1
PIZPET_clean_h_0.08_0_w_CO2_2H2O_random_1,1,2,1,1,1
PIZPET_clean_h_0.08_0_w_CO2_2H2O_random_2,1,2,1,1,1
LAWFOF_0.04_0_w_CO2_2H2O_1,1,2,1,1,1
LAWFOF_0.04_0_w_CO2_2H2O_2,1,2,1,1,1
MODNIC_0.01_0_w_CO2_2H2O_1,1,2,1,1,1
MODNIC_0.01_0_w_CO2_2H2O_2,1,2,1,1,1
AMILUE_0.08_0_w_CO2_2H2O_1,1,2,1,1,1
AMILUE_0.08_0_w_CO2_2H2O_2,1,2,1,1,1
AMILUE_0.08_0_w_CO2_2H2O_3,1,2,1,1,1
AMILUE_0.08_0_w_CO2_2H2O_4,1,2,1,1,1
AMILUE_0.08_0_w_CO2_2H2O_5,1,2,1,1,1
AMILUE_0.08_0_w_CO2_2H2O_6,1,2,1,1,1
AMILUE_0.08_0_w_CO2_2H2O_7,1,2,1,1,1
AMILUE_0.08_0_w_CO2_2H2O_8,1,2,1,1,1
AMILUE_0.08_0_w_CO2_2H2O_9,1,2,1,1,1
DAWBIO_0.05_1_w_CO2_2H2O_1,1,2,2,1,1
DAWBIO_0.05_1_w_CO2_2H2O_2,1,2,2,1,1
DAWBIO_0.05_1_w_CO2_2H2O_3,1,2,2,1,1
LAZXOB_0.12_0_w_CO2_2H2O_1,1,2,1,1,1
LAZXOB_0.12_0_w_CO2_2H2O_2,1,2,1,1,1
LAZXOB_0.12_0_w_CO2_2H2O_3,1,2,1,1,1
LAZXOB_0.12_0_w_CO2_2H2O_4,1,2,1,1,1
LAZXOB_0.12_0_w_CO2_2H2O_5,1,2,1,1,1
LAZXOB_0.12_0_w_CO2_2H2O_6,1,2,1,1,1
JAVSUV_0.05_0_w_CO2_2H2O_1,1,2,1,1,1
VUKSAX_0.05_1_w_CO2_2H2O_1,1,2,1,1,1
VUKSAX_0.05_1_w_CO2_2H2O_2,1,2,1,1,1
VUKSAX_0.05_1_w_CO2_2H2O_3,1,2,1,1,1
VUKSAX_0.05_1_w_CO2_2H2O_4,1,2,1,1,1
VUKSAX_0.05_1_w_CO2_2H2O_5,1,2,1,1,1
AQUDIB_0.11_0_w_CO2_2H2O_1,1,2,1,1,1
AQUDIB_0.11_0_w_CO2_2H2O_2,1,2,1,1,2
AQUDIB_0.11_0_w_CO2_2H2O_3,1,2,1,1,1
AQUDIB_0.11_0_w_CO2_2H2O_4,1,2,1,1,1
AQUDIB_0.11_0_w_CO2_2H2O_5,1,2,1,1,2
JADJOQ_0.04_1_w_CO2_2H2O_1,1,2,1,1,1
JADJOQ_0.04_1_w_CO2_2H2O_2,1,2,1,1,1
JADJOQ_0.04_1_w_CO2_2H2O_3,1,2,1,1,1
JADJOQ_0.04_1_w_CO2_2H2O_4,1,2,1,1,1
JADJOQ_0.04_1_w_CO2_2H2O_5,1,2,1,1,1
ETIXAI_0.08_2_w_CO2_2H2O_1,1,2,1,1,1
ETIXAI_0.08_2_w_CO2_2H2O_2,1,2,1,1,1
ETIXAI_0.08_2_w_CO2_2H2O_3,1,2,1,1,1
ETIXAI_0.08_2_w_CO2_2H2O_4,1,2,1,1,1
ETIXAI_0.08_2_w_CO2_2H2O_5,1,2,1,1,1
OZULAY_0.11_0_w_CO2_2H2O_1,1,2,1,1,1
OZULAY_0.11_0_w_CO2_2H2O_2,1,2,1,1,1
OZULAY_0.11_0_w_CO2_2H2O_3,1,2,1,1,1
OZULAY_0.11_0_w_CO2_2H2O_4,1,2,1,1,1
OZULAY_0.11_0_w_CO2_2H2O_5,1,2,1,1,1
OZULAY_0.11_0_w_CO2_2H2O_6,1,2,1,1,1
LEQQAA_0.08_0_w_CO2_2H2O_1,1,2,1,1,1
LEQQAA_0.08_0_w_CO2_2H2O_2,1,2,1,1,1
LEQQAA_0.08_0_w_CO2_2H2O_3,1,2,1,1,1
LEQQAA_0.08_0_w_CO2_2H2O_4,1,2,1,1,1
BIBXOB_0.16_0_w_CO2_2H2O_1,1,2,1,1,1
BIBXOB_0.16_0_w_CO2_2H2O_2,1,2,1,1,1
BIBXOB_0.16_0_w_CO2_2H2O_3,1,2,1,1,1
BIBXOB_0.16_0_w_CO2_2H2O_4,1,2,1,1,1
NEKBEL_0.03_1_w_CO2_2H2O_1,1,2,1,1,1
NEKBEL_0.03_1_w_CO2_2H2O_2,1,2,1,1,1
NAVJAW_0.16_0_w_CO2_2H2O_1,1,2,1,1,1
NAVJAW_0.16_0_w_CO2_2H2O_2,1,2,2,1,1
NAVJAW_0.16_0_w_CO2_2H2O_3,1,2,1,1,1
NAVJAW_0.16_0_w_CO2_2H2O_4,1,2,1,1,1
NAVJAW_0.16_0_w_CO2_2H2O_5,1,2,2,1,1
NAVJAW_0.16_0_w_CO2_2H2O_random_1,1,2,1,1,1
NAVJAW_0.16_0_w_CO2_2H2O_random_2,1,2,1,1,1
MASZUD_0.1_0_w_CO2_2H2O_1,1,2,1,1,1
MASZUD_0.1_0_w_CO2_2H2O_2,1,2,1,1,1
MASZUD_0.1_0_w_CO2_2H2O_3,1,2,1,1,1
MASZUD_0.1_0_w_CO2_2H2O_4,1,2,1,1,1
MASZUD_0.1_0_w_CO2_2H2O_5,1,2,1,1,1
QOWLEU_clean_h_0.16_1_w_CO2_2H2O_1,1,2,2,1,1
QOWLEU_clean_h_0.16_1_w_CO2_2H2O_2,1,2,1,1,1
QOWLEU_clean_h_0.16_1_w_CO2_2H2O_3,1,2,1,1,1
QOWLEU_clean_h_0.16_1_w_CO2_2H2O_4,1,2,1,1,1
QOWLEU_clean_h_0.16_1_w_CO2_2H2O_5,1,2,1,1,1
QOWLEU_clean_h_0.16_1_w_CO2_2H2O_6,1,2,1,1,1
QOWLEU_clean_h_0.16_1_w_CO2_2H2O_7,1,2,1,1,1
QOWLEU_clean_h_0.16_1_w_CO2_2H2O_random_1,1,2,1,1,1
QOWLEU_clean_h_0.16_1_w_CO2_2H2O_random_2,1,2,2,1,1
DITYEM_0.08_1_w_CO2_2H2O_1,1,2,3,1,1
DITYEM_0.08_1_w_CO2_2H2O_2,1,2,2,1,1
DITYEM_0.08_1_w_CO2_2H2O_3,1,2,2,1,1
DITYEM_0.08_1_w_CO2_2H2O_4,1,2,2,1,1
DITYEM_0.08_1_w_CO2_2H2O_5,1,2,2,1,1
DITYEM_0.08_1_w_CO2_2H2O_random_1,1,2,2,1,1
DITYEM_0.08_1_w_CO2_2H2O_random_2,1,2,2,1,1
VIDVUB_0.12_0_w_CO2_2H2O_1,1,2,2,1,1
